tconst,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,Animation,Sport,Mystery,Action,Comedy,Documentary,Romance,News,War,Horror,Fantasy,Family,Music,Musical,Sci-Fi,History,Biography,Thriller,Crime,Adventure,Drama,id,release_date,title,vote_average,vote_count,Year,category,primary_name,birth_year,death_year
tt1043726,4.2,50352,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,188207,2014-01-10,The Legend of Hercules,4.5,805,2014,writer,Sean Hood,1966.0,
tt1043726,4.2,50352,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,188207,2014-01-10,The Legend of Hercules,4.5,805,2014,writer,Daniel Giat,1955.0,
tt1043726,4.2,50352,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,188207,2014-01-10,The Legend of Hercules,4.5,805,2014,writer,Giulio Steve,,
tt1094666,7.0,1613,The Hammer,Hamill,2010,108.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,74447,2010-10-26,The Hammer,6.5,16,2010,writer,Eben Kostbar,,
tt1094666,7.0,1613,The Hammer,Hamill,2010,108.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,74447,2010-10-26,The Hammer,6.5,16,2010,writer,Joseph McKelheer,,
tt1210166,7.6,326657,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60308,2011-09-22,Moneyball,7.1,2255,2011,writer,Aaron Sorkin,1961.0,
tt1210166,7.6,326657,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60308,2011-09-22,Moneyball,7.1,2255,2011,writer,Steven Zaillian,1953.0,
tt1210166,7.6,326657,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60308,2011-09-22,Moneyball,7.1,2255,2011,writer,Stan Chervin,,
tt1210166,7.6,326657,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60308,2011-09-22,Moneyball,7.1,2255,2011,writer,Michael Lewis,1960.0,
tt1212419,6.5,87288,Hereafter,Hereafter,2010,129.0,"Drama,Fantasy,Romance",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,44603,2010-10-22,Hereafter,5.9,848,2010,writer,Peter Morgan,1963.0,
tt1229238,7.4,428142,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,2011,132.0,"Action,Adventure,Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56292,2011-12-21,Mission: Impossible - Ghost Protocol,7.0,6102,2011,writer,Josh Appelbaum,,
tt1229238,7.4,428142,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,2011,132.0,"Action,Adventure,Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56292,2011-12-21,Mission: Impossible - Ghost Protocol,7.0,6102,2011,writer,André Nemec,,
tt1229238,7.4,428142,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,2011,132.0,"Action,Adventure,Thriller",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56292,2011-12-21,Mission: Impossible - Ghost Protocol,7.0,6102,2011,writer,Bruce Geller,1930.0,1978.0
tt1232829,7.2,477771,21 Jump Street,21 Jump Street,2012,109.0,"Action,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64688,2012-03-12,21 Jump Street,6.8,6527,2012,writer,Stephen J. Cannell,1941.0,2010.0
tt1232829,7.2,477771,21 Jump Street,21 Jump Street,2012,109.0,"Action,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64688,2012-03-12,21 Jump Street,6.8,6527,2012,writer,Patrick Hasburgh,,
tt1232829,7.2,477771,21 Jump Street,21 Jump Street,2012,109.0,"Action,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64688,2012-03-12,21 Jump Street,6.8,6527,2012,writer,Michael Bacall,1973.0,
tt1250861,6.2,416,Under the Boardwalk: The Monopoly Story,Under the Boardwalk: The Monopoly Story,2010,88.0,"Documentary,History,Sport",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86726,2011-03-04,Under the Boardwalk: The Monopoly Story,6.2,14,2011,writer,Craig Bentley,1957.0,
tt1261945,4.4,69199,Sex and the City 2,Sex and the City 2,2010,146.0,"Comedy,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37786,2010-05-27,Sex and the City 2,5.9,809,2010,writer,Darren Star,1961.0,
tt1261945,4.4,69199,Sex and the City 2,Sex and the City 2,2010,146.0,"Comedy,Drama,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37786,2010-05-27,Sex and the City 2,5.9,809,2010,writer,Candace Bushnell,1958.0,
tt1270291,5.8,5728,Hunter Prey,Hunter Prey,2010,88.0,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,41360,2010-05-01,Hunter Prey,5.6,51,2010,writer,Nick Damon,,
tt1270761,5.6,44490,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,2010,99.0,"Fantasy,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,46261,2010-11-06,Don't Be Afraid of the Dark,5.5,550,2010,writer,Guillermo del Toro,1964.0,
tt1270761,5.6,44490,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,2010,99.0,"Fantasy,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,46261,2010-11-06,Don't Be Afraid of the Dark,5.5,550,2010,writer,Matthew Robbins,1945.0,
tt1270761,5.6,44490,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,2010,99.0,"Fantasy,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,46261,2010-11-06,Don't Be Afraid of the Dark,5.5,550,2010,writer,Nigel McKeand,,
tt1272886,6.1,6688,Small Apartments,Small Apartments,2012,96.0,"Comedy,Crime,Drama",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,95755,2012-03-10,Small Apartments,5.9,75,2012,writer,Chris Millis,,
tt1322312,6.3,54421,Going the Distance,Going the Distance,2010,102.0,"Comedy,Romance",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38073,2010-09-03,Going the Distance,6.0,394,2010,writer,Geoff LaTulippe,,
tt1331329,3.6,1621,The Final Storm,The Final Storm,2010,92.0,"Action,Horror,Thriller",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,45527,2010-01-01,The Final Storm,4.1,18,2010,writer,Tim McGregor,,
tt1343740,4.6,495,Paradox,Paradox,2010,83.0,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,370834,2015-12-05,Paradox,7.0,1,2015,writer,Christos N. Gage,1971.0,
tt1343740,4.6,495,Paradox,Paradox,2010,83.0,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,370834,2015-12-05,Paradox,7.0,1,2015,writer,Ruth Fletcher,1967.0,
tt1343740,4.6,495,Paradox,Paradox,2010,83.0,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,376292,2016-04-22,Paradox,4.5,65,2016,writer,Christos N. Gage,1971.0,
tt1343740,4.6,495,Paradox,Paradox,2010,83.0,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,376292,2016-04-22,Paradox,4.5,65,2016,writer,Ruth Fletcher,1967.0,
tt1343740,4.6,495,Paradox,Paradox,2010,83.0,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,502140,2018-03-15,Paradox,3.4,7,2018,writer,Christos N. Gage,1971.0,
tt1343740,4.6,495,Paradox,Paradox,2010,83.0,"Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,502140,2018-03-15,Paradox,3.4,7,2018,writer,Ruth Fletcher,1967.0,
tt7245176,6.6,2471,Paradox,Saat po long: Taam long,2017,101.0,Action,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370834,2015-12-05,Paradox,7.0,1,2015,writer,Lai-Yin Leung,,
tt7245176,6.6,2471,Paradox,Saat po long: Taam long,2017,101.0,Action,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370834,2015-12-05,Paradox,7.0,1,2015,writer,Nick Cheuk,,
tt7245176,6.6,2471,Paradox,Saat po long: Taam long,2017,101.0,Action,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376292,2016-04-22,Paradox,4.5,65,2016,writer,Lai-Yin Leung,,
tt7245176,6.6,2471,Paradox,Saat po long: Taam long,2017,101.0,Action,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376292,2016-04-22,Paradox,4.5,65,2016,writer,Nick Cheuk,,
tt7245176,6.6,2471,Paradox,Saat po long: Taam long,2017,101.0,Action,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502140,2018-03-15,Paradox,3.4,7,2018,writer,Lai-Yin Leung,,
tt7245176,6.6,2471,Paradox,Saat po long: Taam long,2017,101.0,Action,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502140,2018-03-15,Paradox,3.4,7,2018,writer,Nick Cheuk,,
tt1368858,5.4,4302,The Forger,The Forger,2012,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101325,2011-03-09,The Forger,6.0,71,2011,writer,Carlos De Los Rios,,
tt1368858,5.4,4302,The Forger,The Forger,2012,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101325,2011-03-09,The Forger,6.0,71,2011,writer,Carlos De Los Rios,,
tt1368858,5.4,4302,The Forger,The Forger,2012,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255157,2015-04-24,The Forger,5.6,191,2015,writer,Carlos De Los Rios,,
tt2376218,5.8,10972,The Forger,The Forger,2014,92.0,"Crime,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,101325,2011-03-09,The Forger,6.0,71,2011,writer,Richard D'Ovidio,,
tt2376218,5.8,10972,The Forger,The Forger,2014,92.0,"Crime,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,101325,2011-03-09,The Forger,6.0,71,2011,writer,Richard D'Ovidio,,
tt2376218,5.8,10972,The Forger,The Forger,2014,92.0,"Crime,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,255157,2015-04-24,The Forger,5.6,191,2015,writer,Richard D'Ovidio,,
tt1376213,5.4,5257,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,2013,100.0,"Adventure,Family,Fantasy",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,227707,2013-12-05,The Adventurer: The Curse of the Midas Box,5.1,108,2013,writer,Matthew Huffman,1970.0,
tt1376213,5.4,5257,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,2013,100.0,"Adventure,Family,Fantasy",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,227707,2013-12-05,The Adventurer: The Curse of the Midas Box,5.1,108,2013,writer,Christian Taylor,1968.0,
tt1376213,5.4,5257,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,2013,100.0,"Adventure,Family,Fantasy",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,227707,2013-12-05,The Adventurer: The Curse of the Midas Box,5.1,108,2013,writer,G.P. Taylor,1961.0,
tt1403981,7.1,129443,Remember Me,Remember Me,2010,113.0,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23169,2010-03-12,Remember Me,7.1,2079,2010,writer,Will Fetters,,
tt1422020,7.0,10025,Dog Pound,Dog Pound,2010,91.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43920,2010-04-24,Dog Pound,7.6,177,2010,writer,Jeremie Delon,,
tt1479320,5.6,143,Oka!,Oka!,2011,105.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75469,2011-10-14,Oka!,2.5,2,2011,writer,Louis Sarno,1954.0,2017.0
tt1479320,5.6,143,Oka!,Oka!,2011,105.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75469,2011-10-14,Oka!,2.5,2,2011,writer,Suzanne Stroh,,
tt1499658,6.9,398695,Horrible Bosses,Horrible Bosses,2011,98.0,"Comedy,Crime",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51540,2011-07-08,Horrible Bosses,6.5,3842,2011,writer,John Francis Daley,1985.0,
tt1499658,6.9,398695,Horrible Bosses,Horrible Bosses,2011,98.0,"Comedy,Crime",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51540,2011-07-08,Horrible Bosses,6.5,3842,2011,writer,Jonathan Goldstein,1969.0,
tt1499658,6.9,398695,Horrible Bosses,Horrible Bosses,2011,98.0,"Comedy,Crime",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51540,2011-07-08,Horrible Bosses,6.5,3842,2011,writer,Michael Markowitz,1961.0,
tt1510989,3.9,83,Paranormal Abduction,Paranormal Abduction,2012,83.0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,390979,2016-04-08,Paranormal Abduction,2.0,1,2016,writer,Andy Sparaco,,
tt1515208,6.3,1447,Walking with the Enemy,Walking with the Enemy,2013,124.0,"Action,Drama,History",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,256476,2014-04-25,Walking with the Enemy,6.9,24,2014,writer,Kenny Golde,,
tt1515208,6.3,1447,Walking with the Enemy,Walking with the Enemy,2013,124.0,"Action,Drama,History",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,256476,2014-04-25,Walking with the Enemy,6.9,24,2014,writer,Richard Lasser,,
tt1515208,6.3,1447,Walking with the Enemy,Walking with the Enemy,2013,124.0,"Action,Drama,History",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,256476,2014-04-25,Walking with the Enemy,6.9,24,2014,writer,Jack Snyder,1960.0,
tt1534084,4.5,875,In Gold We Trust,600 kilos d'or pur,2010,100.0,Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52349,2010-11-11,In Gold We Trust,5.2,22,2010,writer,Nicolas Boukhrief,1963.0,
tt1535109,7.8,387402,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,109424,2013-10-11,Captain Phillips,7.6,3909,2013,writer,Billy Ray,,
tt1535109,7.8,387402,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,109424,2013-10-11,Captain Phillips,7.6,3909,2013,writer,Richard Phillips,,
tt1535109,7.8,387402,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,109424,2013-10-11,Captain Phillips,7.6,3909,2013,writer,Stephan Talty,,
tt1538833,7.2,395,Make Believe,Make Believe,2010,88.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81581,2011-05-13,Make Believe,5.3,3,2011,writer,Cleven S. Loham,,
tt1545489,4.9,137,The Flight of the Swan,The Flight of the Swan,2011,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266808,2011-03-15,The Flight of the Swan,4.0,1,2011,writer,Thanassis Valtinos,,
tt1545489,4.9,137,The Flight of the Swan,The Flight of the Swan,2011,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266808,2011-03-15,The Flight of the Swan,4.0,1,2011,writer,Andreas Franghias,,
tt1545489,4.9,137,The Flight of the Swan,The Flight of the Swan,2011,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266808,2011-03-15,The Flight of the Swan,4.0,1,2011,writer,Victoria Andre King,1966.0,
tt1545489,4.9,137,The Flight of the Swan,The Flight of the Swan,2011,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266808,2011-03-15,The Flight of the Swan,4.0,1,2011,writer,Xiros Thanos,,
tt1545489,4.9,137,The Flight of the Swan,The Flight of the Swan,2011,94.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266808,2011-03-15,The Flight of the Swan,4.0,1,2011,writer,Mpampis Tsikliropoulos,1939.0,2011.0
tt1563121,3.7,40,Closets,Closets,2010,91.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,427153,2015-08-13,Closets,7.0,1,2015,writer,David C. Hayes,1971.0,
tt1563121,3.7,40,Closets,Closets,2010,91.0,"Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,427153,2015-08-13,Closets,7.0,1,2015,writer,Bob Madia,,
tt1564368,4.7,1522,Aftermath,Aftermath,2014,92.0,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,188839,2012-08-24,Aftermath,4.6,27,2012,writer,Christian McDonald,,
tt1564368,4.7,1522,Aftermath,Aftermath,2014,92.0,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,293379,2012-10-31,Aftermath,1.5,2,2012,writer,Christian McDonald,,
tt1564368,4.7,1522,Aftermath,Aftermath,2014,92.0,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,171688,2013-11-01,Aftermath,4.1,7,2013,writer,Christian McDonald,,
tt1564368,4.7,1522,Aftermath,Aftermath,2014,92.0,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,426295,2013-10-13,Aftermath,7.0,3,2013,writer,Christian McDonald,,
tt1564368,4.7,1522,Aftermath,Aftermath,2014,92.0,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,390051,2017-04-07,Aftermath,5.5,377,2017,writer,Christian McDonald,,
tt4581576,5.7,17992,Aftermath,Aftermath,2017,94.0,"Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,188839,2012-08-24,Aftermath,4.6,27,2012,writer,Javier Gullón,,
tt4581576,5.7,17992,Aftermath,Aftermath,2017,94.0,"Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,293379,2012-10-31,Aftermath,1.5,2,2012,writer,Javier Gullón,,
tt4581576,5.7,17992,Aftermath,Aftermath,2017,94.0,"Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,171688,2013-11-01,Aftermath,4.1,7,2013,writer,Javier Gullón,,
tt4581576,5.7,17992,Aftermath,Aftermath,2017,94.0,"Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,426295,2013-10-13,Aftermath,7.0,3,2013,writer,Javier Gullón,,
tt4581576,5.7,17992,Aftermath,Aftermath,2017,94.0,"Drama,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,390051,2017-04-07,Aftermath,5.5,377,2017,writer,Javier Gullón,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,188839,2012-08-24,Aftermath,4.6,27,2012,writer,Logan Ray,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,188839,2012-08-24,Aftermath,4.6,27,2012,writer,J.R.S. Storch,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293379,2012-10-31,Aftermath,1.5,2,2012,writer,Logan Ray,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293379,2012-10-31,Aftermath,1.5,2,2012,writer,J.R.S. Storch,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171688,2013-11-01,Aftermath,4.1,7,2013,writer,Logan Ray,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171688,2013-11-01,Aftermath,4.1,7,2013,writer,J.R.S. Storch,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,426295,2013-10-13,Aftermath,7.0,3,2013,writer,Logan Ray,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,426295,2013-10-13,Aftermath,7.0,3,2013,writer,J.R.S. Storch,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,390051,2017-04-07,Aftermath,5.5,377,2017,writer,Logan Ray,,
tt2584642,4.1,59,Aftermath,Aftermath,2012,105.0,"Action,Horror",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,390051,2017-04-07,Aftermath,5.5,377,2017,writer,J.R.S. Storch,,
tt1569505,6.1,231,Suicide Club,Suicide Club,2010,96.0,"Adventure,Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,571936,2018-01-15,Suicide Club,4.0,1,2018,writer,Martin Saumer,1971.0,
tt1570962,5.8,172,A Nightmare in Las Cruces,A Nightmare in Las Cruces,2011,103.0,Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65289,2011-05-05,A Nightmare in Las Cruces,6.0,1,2011,writer,Sara Vander Horn,,
tt1575695,6.9,14,The Human War,The Human War,2011,76.0,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495030,2011-02-25,The Human War,9.0,1,2011,writer,Noah Cicero,,
tt1582507,5.6,66303,House at the End of the Street,House at the End of the Street,2012,101.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,82505,2012-09-21,House at the End of the Street,5.8,1033,2012,writer,David Loucka,,
tt1582507,5.6,66303,House at the End of the Street,House at the End of the Street,2012,101.0,"Drama,Horror,Thriller",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,82505,2012-09-21,House at the End of the Street,5.8,1033,2012,writer,Jonathan Mostow,1961.0,
tt1608290,4.7,59914,Zoolander 2,Zoolander 2,2016,101.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329833,2016-02-12,Zoolander 2,4.7,1374,2016,writer,Nicholas Stoller,1976.0,
tt1608290,4.7,59914,Zoolander 2,Zoolander 2,2016,101.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329833,2016-02-12,Zoolander 2,4.7,1374,2016,writer,Justin Theroux,1971.0,
tt1608290,4.7,59914,Zoolander 2,Zoolander 2,2016,101.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329833,2016-02-12,Zoolander 2,4.7,1374,2016,writer,John Hamburg,1970.0,
tt1608290,4.7,59914,Zoolander 2,Zoolander 2,2016,101.0,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329833,2016-02-12,Zoolander 2,4.7,1374,2016,writer,Drake Sather,1959.0,2004.0
tt1629757,7.2,28994,Chasing Mavericks,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,82684,2012-10-26,Chasing Mavericks,7.0,329,2012,writer,Kario Salem,1955.0,
tt1629757,7.2,28994,Chasing Mavericks,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,82684,2012-10-26,Chasing Mavericks,7.0,329,2012,writer,Jim Meenaghan,,
tt1629757,7.2,28994,Chasing Mavericks,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,82684,2012-10-26,Chasing Mavericks,7.0,329,2012,writer,Brandon Hooper,,
tt1640484,5.7,9089,Jumping the Broom,Jumping the Broom,2011,112.0,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57119,2011-05-06,Jumping the Broom,6.0,103,2011,writer,Elizabeth Hunter,,
tt1640484,5.7,9089,Jumping the Broom,Jumping the Broom,2011,112.0,"Comedy,Drama",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57119,2011-05-06,Jumping the Broom,6.0,103,2011,writer,Arlene Gibbs,,
tt1645141,5.8,148,Sironia,Sironia,2011,105.0,"Drama,Musical",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,134406,2011-10-21,Sironia,7.5,2,2011,writer,Wes Cunningham,,
